date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Feb 17 2014,$1.028,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6932&y=2014&r=6&p=N409,Pablo Andujar,Rio de Janeiro,Rafael Nadal,Pablo Andujar,Rafael Nadal,S,167,4,59,72,44,32,44,50,,,,,,,61,34,0,76,67,59,27,,21,,,,,,,65,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6932&y=2014&r=6&p=N409
Aug 12 2013,$1.234,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=7&p=N409,John Isner,ATP World Tour Masters 1000 Cincinnati,Rafael Nadal,John Isner,Rafael Nadal,F,115,6,72,83,71,25,71,0,,,,,,,80,27,11,76,74,68,16,,0,,,,,,,72,19,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=7&p=N409
Aug 12 2013,$1.343,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=6&p=N409,Tomas Berdych,ATP World Tour Masters 1000 Cincinnati,Rafael Nadal,Tomas Berdych,Rafael Nadal,S,126,7,71,75,60,17,60,50,,,,,,,71,38,6,52,82,38,24,,16,,,,,,,61,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=6&p=N409
Aug 12 2013,$1.318,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=5&p=N409,Roger Federer,ATP World Tour Masters 1000 Cincinnati,Rafael Nadal,Roger Federer,Rafael Nadal,Q,134,3,73,73,60,32,60,22,,,,,,,70,34,4,63,67,62,26,,50,,,,,,,65,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=5&p=N409
Feb 17 2014,$1.018,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6932&y=2014&r=5&p=N409,Joao Sousa,Rio de Janeiro,Rafael Nadal,Joao Sousa,Rafael Nadal,Q,76,4,70,72,50,43,50,50,,,,,,,65,57,1,52,56,25,27,,0,,,,,,,42,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6932&y=2014&r=5&p=N409
Aug 12 2013,$1.168,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=4&p=N409,Grigor Dimitrov,ATP World Tour Masters 1000 Cincinnati,Rafael Nadal,Grigor Dimitrov,Rafael Nadal,R16,122,4,73,70,47,29,47,50,,,,,,,64,39,12,65,70,41,29,,40,,,,,,,60,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=4&p=N409
Aug 12 2013,$1.057,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=3&p=N409,Benjamin Becker,ATP World Tour Masters 1000 Cincinnati,Rafael Nadal,Benjamin Becker,Rafael Nadal,R32,78,3,52,95,60,33,60,33,,,,,,,78,48,2,52,66,34,4,,0,,,,,,,51,21,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=2013&r=3&p=N409
Aug 5 2013,$1.221,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=7&p=N409,Milos Raonic,ATP World Tour Masters 1000 Canada,Rafael Nadal,Milos Raonic,Rafael Nadal,F,68,4,70,78,91,39,91,100,,,,,,,82,47,4,50,60,43,21,,0,,,,,,,52,17,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=7&p=N409
Feb 17 2014,$1.036,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6932&y=2014&r=4&p=N409,Albert Montanes,Rio de Janeiro,Rafael Nadal,Albert Montanes,Rafael Nadal,R16,75,0,64,63,55,55,55,60,,,,,,,60,59,0,63,44,33,36,,33,,,,,,,40,39,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6932&y=2014&r=4&p=N409
Aug 5 2013,$3.042,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=6&p=N409,Novak Djokovic,ATP World Tour Masters 1000 Canada,Rafael Nadal,Novak Djokovic,Rafael Nadal,S,149,7,70,71,57,28,57,40,,,,,,,67,34,8,64,71,54,28,,33,,,,,,,65,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=6&p=N409
Aug 5 2013,$1.079,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=5&p=N409,Marinko Matosevic,ATP World Tour Masters 1000 Canada,Rafael Nadal,Marinko Matosevic,Rafael Nadal,Q,79,2,70,82,60,30,60,42,,,,,,,76,39,5,61,69,45,17,,0,,,,,,,60,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=5&p=N409
Feb 17 2014,$1.040,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6932&y=2014&r=3&p=N409,Daniel Gimeno-Traver,Rio de Janeiro,Rafael Nadal,Daniel Gimeno-Traver,Rafael Nadal,R32,101,1,57,77,65,30,65,50,,,,,,,72,42,5,56,69,42,22,,33,,,,,,,57,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6932&y=2014&r=3&p=N409
Jan 13 2014,$1.175,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704701,Stan Wawrinka,Australian Open Slam,Rafael Nadal,Stan Wawrinka,Stan Wawrinka,Final,141,1,78,60,42,13,42,33,19,32,5,8,162,134,56,29,19,55,87,51,40,58,33,53,49,11,12,192,156,71,44,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704701
Jan 13 2014,$1.654,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704601,Roger Federer,Australian Open Slam,Rafael Nadal,Roger Federer,Rafael Nadal,Semi Final,144,3,65,73,73,35,73,29,28,25,3,10,175,143,73,40,8,66,65,50,27,,50,34,50,23,42,181,152,60,27,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704601
Aug 5 2013,$1.171,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=4&p=N409,Jerzy Janowicz,ATP World Tour Masters 1000 Canada,Rafael Nadal,Jerzy Janowicz,Rafael Nadal,R16,110,6,70,66,63,33,63,42,,,,,,,65,41,6,48,66,50,33,,50,,,,,,,58,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=4&p=N409
Aug 5 2013,$1.057,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=3&p=N409,Jesse Levine,ATP World Tour Masters 1000 Canada,Rafael Nadal,Jesse Levine,Rafael Nadal,R32,72,3,61,75,61,48,61,50,,,,,,,70,56,2,50,51,35,24,,0,,,,,,,43,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=2013&r=3&p=N409
Jan 13 2014,$1.114,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704501,Grigor Dimitrov,Australian Open Slam,Rafael Nadal,Grigor Dimitrov,Rafael Nadal,Quarter Final,217,3,73,73,67,29,67,36,42,47,32,36,168,140,71,38,16,58,71,49,27,,50,54,61,28,41,189,152,62,29,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704501
Jan 13 2014,$1.029,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704401,Kei Nishikori,Australian Open Slam,Rafael Nadal,Kei Nishikori,Rafael Nadal,Round of 16,197,12,71,76,39,33,39,63,36,28,10,19,185,148,65,42,2,66,67,41,24,,40,36,51,20,25,178,148,58,35,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704401
Jan 13 2014,$1.100,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704301,Gael Monfils,Australian Open Slam,Rafael Nadal,Gael Monfils,Rafael Nadal,Round of 32,124,2,67,72,77,43,77,50,21,18,9,13,182,143,73,50,10,69,57,33,28,,0,33,57,4,9,190,154,50,27,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704301
Jun 24 2013,$1.011,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604133,Steve Darcis,Wimbledon Slam,Rafael Nadal,Steve Darcis,Steve Darcis,Round of 128,175,6,67,65,54,26,54,29,32,24,,,180,144,61,33,13,60,74,57,35,46,27,53,24,,,181,149,67,39,http://www.tennisinsight.com/match_stats_popup.php?matchID=180604133
Jan 13 2014,$1.018,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704201,Thanasi Kokkinakis,Australian Open Slam,Rafael Nadal,Thanasi Kokkinakis,Rafael Nadal,Round of 64,113,7,74,82,58,37,58,50,39,19,11,14,179,142,76,45,4,67,63,38,18,,0,21,24,8,10,187,153,55,24,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704201
Jan 13 2014,$1.065,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704101,Bernard Tomic,Australian Open Slam,Rafael Nadal,Bernard Tomic,Rafael Nadal,Round of 128,41,5,62,88,60,25,60,100,13,5,5,5,181,142,77,36,3,71,75,38,13,,0,13,7,3,5,186,143,64,23,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704101
May 27 2013,$1.114,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224701,David Ferrer,French Open Slam,Rafael Nadal,David Ferrer,Rafael Nadal,Final,136,5,70,70,42,42,42,50,35,25,,,177,142,62,54,1,62,58,25,30,,25,22,35,,,177,150,46,38,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224701
May 27 2013,$1.588,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224601,Novak Djokovic,French Open Slam,Rafael Nadal,Novak Djokovic,Rafael Nadal,Semi Final,277,6,64,72,60,36,60,50,61,44,,,179,139,68,39,5,67,64,53,28,,56,54,75,,,184,143,61,33,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224601
May 27 2013,$1.065,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224502,Stan Wawrinka,French Open Slam,Rafael Nadal,Stan Wawrinka,Rafael Nadal,Quarter Final,116,5,75,73,61,42,61,58,31,17,,,182,141,70,52,3,60,58,34,27,,20,23,40,,,187,163,48,30,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224502
Dec 30 2013,$1.411,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=7&p=N409,Gael Monfils,Doha,Rafael Nadal,Gael Monfils,Rafael Nadal,F,120,2,76,73,84,33,84,45,,,,,,,75,39,13,72,66,45,26,,20,,,,,,,60,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=7&p=N409
Dec 30 2013,$1.018,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=6&p=N409,Peter Gojowczyk,Doha,Rafael Nadal,Peter Gojowczyk,Rafael Nadal,S,120,5,63,76,42,36,42,37,,,,,,,63,45,1,54,63,44,23,,75,,,,,,,54,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=6&p=N409
May 27 2013,$1.041,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224403,Kei Nishikori,French Open Slam,Rafael Nadal,Kei Nishikori,Rafael Nadal,Round of 16,122,1,69,72,67,47,67,63,20,25,,,176,139,71,46,0,65,53,56,28,,0,14,39,,,169,139,54,29,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224403
May 27 2013,$1.015,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224305,Fabio Fognini,French Open Slam,Rafael Nadal,Fabio Fognini,Rafael Nadal,Round of 32,165,5,78,64,61,45,61,28,24,40,,,174,135,63,43,3,67,55,60,36,,27,47,59,,,175,144,57,37,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224305
May 27 2013,$1.002,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224209,Martin Klizan,French Open Slam,Rafael Nadal,Martin Klizan,Rafael Nadal,Round of 64,164,5,74,74,38,48,38,70,27,29,,,171,136,65,47,6,56,52,56,26,,57,32,57,,,178,142,53,35,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224209
May 27 2013,$1.000,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224117,Daniel Brands,French Open Slam,Rafael Nadal,Daniel Brands,Rafael Nadal,Round of 128,174,2,84,78,67,37,67,38,40,26,,,173,139,76,38,10,74,63,59,22,,25,51,53,,,197,162,62,24,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224117
Dec 30 2013,$1.237,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=5&p=N409,Ernests Gulbis,Doha,Rafael Nadal,Ernests Gulbis,Rafael Nadal,Q,115,3,80,63,64,26,64,50,,,,,,,63,40,9,62,73,37,36,,40,,,,,,,59,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=5&p=N409
Dec 30 2013,$1.042,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=4&p=N409,Tobias Kamke,Doha,Rafael Nadal,Tobias Kamke,Rafael Nadal,R16,146,5,73,73,62,27,62,25,,,,,,,70,38,3,54,72,50,26,,50,,,,,,,62,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=4&p=N409
May 12 2013,$1.224,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=7&p=N409,Roger Federer,ATP World Tour Masters 1000 Rome,Rafael Nadal,Roger Federer,Rafael Nadal,F,69,1,73,70,72,43,72,83,,,,,,,71,54,3,56,56,30,29,,50,,,,,,,45,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=7&p=N409
May 12 2013,$1.185,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=6&p=N409,Tomas Berdych,ATP World Tour Masters 1000 Rome,Rafael Nadal,Tomas Berdych,Rafael Nadal,S,78,0,77,77,100,40,100,75,,,,,,,82,41,5,62,60,55,22,,0,,,,,,,58,17,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=6&p=N409
May 12 2013,$1.158,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=5&p=N409,David Ferrer,ATP World Tour Masters 1000 Rome,Rafael Nadal,David Ferrer,Rafael Nadal,Q,166,1,69,66,34,40,34,50,,,,,,,56,45,1,66,59,47,33,,18,,,,,,,55,43,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=5&p=N409
May 12 2013,$1.073,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=4&p=N409,Ernests Gulbis,ATP World Tour Masters 1000 Rome,Rafael Nadal,Ernests Gulbis,Rafael Nadal,R16,158,0,76,62,45,28,45,36,,,,,,,58,40,15,60,71,41,37,,44,,,,,,,59,41,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=4&p=N409
Dec 30 2013,$1.058,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=3&p=N409,Lukas Rosol,Doha,Rafael Nadal,Lukas Rosol,Rafael Nadal,R32,104,3,68,67,58,43,58,50,,,,,,,64,45,3,57,56,52,32,,20,,,,,,,54,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=451&y=2014&r=3&p=N409
Nov 4 2013,$2.571,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2013&r=7&p=D643,Novak Djokovic,Barclays ATP World Tour Finals,Rafael Nadal,Novak Djokovic,Novak Djokovic,F,96,1,73,57,50,31,50,33,,,,,,,55,31,6,65,68,70,42,,27,,,,,,,68,44,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2013&r=7&p=D643
May 12 2013,$1.042,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=3&p=N409,Fabio Fognini,ATP World Tour Masters 1000 Rome,Rafael Nadal,Fabio Fognini,Rafael Nadal,R32,61,0,79,76,66,54,66,45,,,,,,,74,56,0,71,45,38,23,,33,,,,,,,43,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=3&p=N409
May 5 2013,$1.158,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=7&p=N409,Stan Wawrinka,ATP World Tour Masters 1000 Madrid,Rafael Nadal,Stan Wawrinka,Rafael Nadal,F,72,3,65,89,73,33,73,27,,,,,,,84,40,5,61,66,47,10,,0,,,,,,,59,15,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=7&p=N409
May 5 2013,$1.028,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=6&p=N409,Pablo Andujar,ATP World Tour Masters 1000 Madrid,Rafael Nadal,Pablo Andujar,Rafael Nadal,S,77,2,60,78,72,40,72,57,,,,,,,76,48,0,65,59,35,21,,0,,,,,,,51,23,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=6&p=N409
May 5 2013,$1.124,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=5&p=N409,David Ferrer,ATP World Tour Masters 1000 Madrid,Rafael Nadal,David Ferrer,Rafael Nadal,Q,157,2,71,64,32,43,32,53,,,,,,,55,52,0,48,56,40,35,,45,,,,,,,47,44,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=5&p=N409
Nov 4 2013,$1.340,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2013&r=6&p=N409,Roger Federer,Barclays ATP World Tour Finals,Rafael Nadal,Roger Federer,Rafael Nadal,S,80,2,76,74,69,30,69,100,,,,,,,73,40,6,66,69,40,25,,25,,,,,,,59,26,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2013&r=6&p=N409
May 5 2013,$1.021,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=4&p=N409,Mikhail Youzhny,ATP World Tour Masters 1000 Madrid,Rafael Nadal,Mikhail Youzhny,Rafael Nadal,R16,75,0,75,75,54,42,54,50,,,,,,,70,50,1,70,57,33,24,,33,,,,,,,50,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=4&p=N409
May 5 2013,$1.020,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=3&p=N409,Benoit Paire,ATP World Tour Masters 1000 Madrid,Rafael Nadal,Benoit Paire,Rafael Nadal,R32,87,3,79,74,75,23,75,28,,,,,,,74,39,6,49,76,45,25,,0,,,,,,,60,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=3&p=N409
Apr 22 2013,$1.116,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2013&r=7&p=N409,Nicolas Almagro,Barcelona,Rafael Nadal,Nicolas Almagro,Rafael Nadal,F,92,1,70,70,50,38,50,44,,,,,,,64,44,2,60,61,45,29,,40,,,,,,,55,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2013&r=7&p=N409
Apr 22 2013,$1.093,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2013&r=6&p=N409,Milos Raonic,Barcelona,Rafael Nadal,Milos Raonic,Rafael Nadal,S,72,4,73,70,63,42,63,45,,,,,,,69,52,6,66,57,26,29,,100,,,,,,,47,30,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=425&y=2013&r=6&p=N409
Oct 28 2013,$1.155,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=6&p=F401,David Ferrer,ATP World Tour Masters 1000 Paris,Rafael Nadal,David Ferrer,David Ferrer,S,98,1,69,68,38,28,38,14,,,,,,,59,32,3,68,72,56,31,,37,,,,,,,67,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=6&p=F401
